"Hierarchy Level","Page Type","Page Sub Type","Content Type","Friendly URL","Page ID","Page Title","Full URL","Taxonomy Level 1","Taxonomy Level 2","Taxonomy Level 3","Taxonomy Level 4","Taxonomy Level 5","Taxonomy Level 6","Taxonomy URL Level 1","Taxonomy URL Level 2","Taxonomy URL Level 3","Taxonomy URL Level 4","Taxonomy URL Level 5","Taxonomy URL Level 6",Homepage?,"Toggle URL"
4,federal_directory_record,,federal_directory_record,/agencies/national-institute-of-neurological-disorders-and-stroke,855,"National Institute of Neurological Disorders and Stroke (NINDS)",https://www.usa.gov/agencies/national-institute-of-neurological-disorders-and-stroke,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Institute of Neurological Disorders and Stroke","National Institute of Neurological Disorders and Stroke","National Institute of Neurological Disorders and Stroke",/,/about-the-us,/agency-index,/agencies/national-institute-of-neurological-disorders-and-stroke,/agencies/national-institute-of-neurological-disorders-and-stroke,/agencies/national-institute-of-neurological-disorders-and-stroke,not_homepage,https://www.usa.gov/es/agencias/instituto-nacional-de-trastornos-neurologicos-y-accidentes-cerebrovascular
4,federal_directory_record,,federal_directory_record,/agencies/national-institute-of-food-and-agriculture,1393,"National Institute of Food and Agriculture (NIFA)",https://www.usa.gov/agencies/national-institute-of-food-and-agriculture,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Institute of Food and Agriculture","National Institute of Food and Agriculture","National Institute of Food and Agriculture",/,/about-the-us,/agency-index,/agencies/national-institute-of-food-and-agriculture,/agencies/national-institute-of-food-and-agriculture,/agencies/national-institute-of-food-and-agriculture,not_homepage,https://www.usa.gov/es/agencias/instituto-nacional-de-alimentos-y-agricultura
4,federal_directory_record,,federal_directory_record,/agencies/national-interagency-fire-center,1443,"National Interagency Fire Center",https://www.usa.gov/agencies/national-interagency-fire-center,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Interagency Fire Center","National Interagency Fire Center","National Interagency Fire Center",/,/about-the-us,/agency-index,/agencies/national-interagency-fire-center,/agencies/national-interagency-fire-center,/agencies/national-interagency-fire-center,not_homepage,None
4,"Content Page","Standard Page",basic_page,/tv-complaints,1712,"File a complaint about cable or satellite television",https://www.usa.gov/tv-complaints,"USAGov English",Complaints,"Consumer product and service complaints","Complaints about cable or satellite television","Complaints about cable or satellite television","Complaints about cable or satellite television",/,/complaints,/consumer-complaints,/tv-complaints,/tv-complaints,/tv-complaints,not_homepage,https://www.usa.gov/es/quejas-servicio-cable-satelite
4,federal_directory_record,,federal_directory_record,/agencies/national-labor-relations-board,890,"National Labor Relations Board (NLRB)",https://www.usa.gov/agencies/national-labor-relations-board,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Labor Relations Board","National Labor Relations Board","National Labor Relations Board",/,/about-the-us,/agency-index,/agencies/national-labor-relations-board,/agencies/national-labor-relations-board,/agencies/national-labor-relations-board,not_homepage,https://www.usa.gov/es/agencias/junta-nacional-de-relaciones-laborales
4,federal_directory_record,,federal_directory_record,/agencies/national-ocean-service,1474,"National Ocean Service",https://www.usa.gov/agencies/national-ocean-service,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Ocean Service","National Ocean Service","National Ocean Service",/,/about-the-us,/agency-index,/agencies/national-ocean-service,/agencies/national-ocean-service,/agencies/national-ocean-service,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/national-oceanic-and-atmospheric-administration,1446,"National Oceanic and Atmospheric Administration (NOAA)",https://www.usa.gov/agencies/national-oceanic-and-atmospheric-administration,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Oceanic and Atmospheric Administration","National Oceanic and Atmospheric Administration","National Oceanic and Atmospheric Administration",/,/about-the-us,/agency-index,/agencies/national-oceanic-and-atmospheric-administration,/agencies/national-oceanic-and-atmospheric-administration,/agencies/national-oceanic-and-atmospheric-administration,not_homepage,https://www.usa.gov/es/agencias/oficina-nacional-de-administracion-oceanica-y-atmosferica
4,federal_directory_record,,federal_directory_record,/agencies/national-park-foundation,915,"National Park Foundation",https://www.usa.gov/agencies/national-park-foundation,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Park Foundation","National Park Foundation","National Park Foundation",/,/about-the-us,/agency-index,/agencies/national-park-foundation,/agencies/national-park-foundation,/agencies/national-park-foundation,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/national-park-service,1394,"National Park Service (NPS)",https://www.usa.gov/agencies/national-park-service,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Park Service","National Park Service","National Park Service",/,/about-the-us,/agency-index,/agencies/national-park-service,/agencies/national-park-service,/agencies/national-park-service,not_homepage,https://www.usa.gov/es/agencias/servicio-de-parques-nacionales
4,federal_directory_record,,federal_directory_record,/agencies/national-science-foundation,1479,"National Science Foundation (NSF)",https://www.usa.gov/agencies/national-science-foundation,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Science Foundation","National Science Foundation","National Science Foundation",/,/about-the-us,/agency-index,/agencies/national-science-foundation,/agencies/national-science-foundation,/agencies/national-science-foundation,not_homepage,https://www.usa.gov/es/agencias/fundacion-nacional-de-ciencias
4,federal_directory_record,,federal_directory_record,/agencies/national-weather-service,1448,"National Weather Service",https://www.usa.gov/agencies/national-weather-service,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","National Weather Service","National Weather Service","National Weather Service",/,/about-the-us,/agency-index,/agencies/national-weather-service,/agencies/national-weather-service,/agencies/national-weather-service,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/natural-resources-conservation-service,1200,"Natural Resources Conservation Service",https://www.usa.gov/agencies/natural-resources-conservation-service,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Natural Resources Conservation Service","Natural Resources Conservation Service","Natural Resources Conservation Service",/,/about-the-us,/agency-index,/agencies/natural-resources-conservation-service,/agencies/natural-resources-conservation-service,/agencies/natural-resources-conservation-service,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/noaa-fisheries,1473,"NOAA Fisheries",https://www.usa.gov/agencies/noaa-fisheries,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","NOAA Fisheries","NOAA Fisheries","NOAA Fisheries",/,/about-the-us,/agency-index,/agencies/noaa-fisheries,/agencies/noaa-fisheries,/agencies/noaa-fisheries,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/northern-border-regional-commission,874,"Northern Border Regional Commission",https://www.usa.gov/agencies/northern-border-regional-commission,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Northern Border Regional Commission","Northern Border Regional Commission","Northern Border Regional Commission",/,/about-the-us,/agency-index,/agencies/northern-border-regional-commission,/agencies/northern-border-regional-commission,/agencies/northern-border-regional-commission,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/office-of-lead-hazard-control-and-healthy-homes,1460,"Office of Lead Hazard Control and Healthy Homes",https://www.usa.gov/agencies/office-of-lead-hazard-control-and-healthy-homes,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Office of Lead Hazard Control and Healthy Homes","Office of Lead Hazard Control and Healthy Homes","Office of Lead Hazard Control and Healthy Homes",/,/about-the-us,/agency-index,/agencies/office-of-lead-hazard-control-and-healthy-homes,/agencies/office-of-lead-hazard-control-and-healthy-homes,/agencies/office-of-lead-hazard-control-and-healthy-homes,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/office-of-minority-health,1441,"Office of Minority Health",https://www.usa.gov/agencies/office-of-minority-health,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Office of Minority Health","Office of Minority Health","Office of Minority Health",/,/about-the-us,/agency-index,/agencies/office-of-minority-health,/agencies/office-of-minority-health,/agencies/office-of-minority-health,not_homepage,https://www.usa.gov/es/agencias/oficina-de-salud-de-las-minorias
4,federal_directory_record,,federal_directory_record,/agencies/office-of-refugee-resettlement,1128,"Office of Refugee Resettlement",https://www.usa.gov/agencies/office-of-refugee-resettlement,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Office of Refugee Resettlement","Office of Refugee Resettlement","Office of Refugee Resettlement",/,/about-the-us,/agency-index,/agencies/office-of-refugee-resettlement,/agencies/office-of-refugee-resettlement,/agencies/office-of-refugee-resettlement,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/office-of-servicemember-affairs,1497,"Office of Servicemember Affairs",https://www.usa.gov/agencies/office-of-servicemember-affairs,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Office of Servicemember Affairs","Office of Servicemember Affairs","Office of Servicemember Affairs",/,/about-the-us,/agency-index,/agencies/office-of-servicemember-affairs,/agencies/office-of-servicemember-affairs,/agencies/office-of-servicemember-affairs,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/office-on-violence-against-women,850,"Office on Violence Against Women (OVW)",https://www.usa.gov/agencies/office-on-violence-against-women,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Office on Violence Against Women","Office on Violence Against Women","Office on Violence Against Women",/,/about-the-us,/agency-index,/agencies/office-on-violence-against-women,/agencies/office-on-violence-against-women,/agencies/office-on-violence-against-women,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/pretrial-services-agency-for-the-district-of-columbia,877,"Pretrial Services Agency for the District of Columbia",https://www.usa.gov/agencies/pretrial-services-agency-for-the-district-of-columbia,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Pretrial Services Agency for the District of Columbia","Pretrial Services Agency for the District of Columbia","Pretrial Services Agency for the District of Columbia",/,/about-the-us,/agency-index,/agencies/pretrial-services-agency-for-the-district-of-columbia,/agencies/pretrial-services-agency-for-the-district-of-columbia,/agencies/pretrial-services-agency-for-the-district-of-columbia,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/rural-business-and-cooperative-programs,1219,"Rural Business and Cooperative Programs",https://www.usa.gov/agencies/rural-business-and-cooperative-programs,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Rural Business and Cooperative Programs","Rural Business and Cooperative Programs","Rural Business and Cooperative Programs",/,/about-the-us,/agency-index,/agencies/rural-business-and-cooperative-programs,/agencies/rural-business-and-cooperative-programs,/agencies/rural-business-and-cooperative-programs,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/rural-housing-service,1222,"Rural Housing Service",https://www.usa.gov/agencies/rural-housing-service,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Rural Housing Service","Rural Housing Service","Rural Housing Service",/,/about-the-us,/agency-index,/agencies/rural-housing-service,/agencies/rural-housing-service,/agencies/rural-housing-service,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/rural-utilities-service,981,"Rural Utilities Service",https://www.usa.gov/agencies/rural-utilities-service,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Rural Utilities Service","Rural Utilities Service","Rural Utilities Service",/,/about-the-us,/agency-index,/agencies/rural-utilities-service,/agencies/rural-utilities-service,/agencies/rural-utilities-service,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/secret-service,1236,"Secret Service",https://www.usa.gov/agencies/secret-service,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Secret Service","Secret Service","Secret Service",/,/about-the-us,/agency-index,/agencies/secret-service,/agencies/secret-service,/agencies/secret-service,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/small-business-administration,905,"Small Business Administration (SBA)",https://www.usa.gov/agencies/small-business-administration,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Small Business Administration","Small Business Administration","Small Business Administration",/,/about-the-us,/agency-index,/agencies/small-business-administration,/agencies/small-business-administration,/agencies/small-business-administration,not_homepage,https://www.usa.gov/es/agencias/agencia-federal-de-pequenos-negocios-de-estados-unidos
4,federal_directory_record,,federal_directory_record,/agencies/social-security-administration,1031,"Social Security Administration (SSA)",https://www.usa.gov/agencies/social-security-administration,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","Social Security Administration","Social Security Administration","Social Security Administration",/,/about-the-us,/agency-index,/agencies/social-security-administration,/agencies/social-security-administration,/agencies/social-security-administration,not_homepage,https://www.usa.gov/es/agencias/administracion-del-seguro-social
4,federal_directory_record,,federal_directory_record,/agencies/u-s-agency-for-international-development,1470,"U.S. Agency for International Development (USAID)",https://www.usa.gov/agencies/u-s-agency-for-international-development,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Agency for International Development","U.S. Agency for International Development","U.S. Agency for International Development",/,/about-the-us,/agency-index,/agencies/u-s-agency-for-international-development,/agencies/u-s-agency-for-international-development,/agencies/u-s-agency-for-international-development,not_homepage,https://www.usa.gov/es/agencias/agencia-de-ee-uu-para-el-desarrollo-internacional
4,federal_directory_record,,federal_directory_record,/agencies/u-s-army-corps-of-engineers,1092,"U.S. Army Corps of Engineers",https://www.usa.gov/agencies/u-s-army-corps-of-engineers,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Army Corps of Engineers","U.S. Army Corps of Engineers","U.S. Army Corps of Engineers",/,/about-the-us,/agency-index,/agencies/u-s-army-corps-of-engineers,/agencies/u-s-army-corps-of-engineers,/agencies/u-s-army-corps-of-engineers,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/u-s-coast-guard,1438,"U.S. Coast Guard",https://www.usa.gov/agencies/u-s-coast-guard,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Coast Guard","U.S. Coast Guard","U.S. Coast Guard",/,/about-the-us,/agency-index,/agencies/u-s-coast-guard,/agencies/u-s-coast-guard,/agencies/u-s-coast-guard,not_homepage,https://www.usa.gov/es/agencias/guardacostas-de-ee-uu
4,federal_directory_record,,federal_directory_record,/agencies/u-s-courts-of-appeal,1295,"U.S. Courts of Appeal",https://www.usa.gov/agencies/u-s-courts-of-appeal,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Courts of Appeal","U.S. Courts of Appeal","U.S. Courts of Appeal",/,/about-the-us,/agency-index,/agencies/u-s-courts-of-appeal,/agencies/u-s-courts-of-appeal,/agencies/u-s-courts-of-appeal,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/u-s-department-of-commerce,1261,"U.S. Department of Commerce (DOC)",https://www.usa.gov/agencies/u-s-department-of-commerce,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Department of Commerce","U.S. Department of Commerce","U.S. Department of Commerce",/,/about-the-us,/agency-index,/agencies/u-s-department-of-commerce,/agencies/u-s-department-of-commerce,/agencies/u-s-department-of-commerce,not_homepage,https://www.usa.gov/es/agencias/departamento-de-comercio
4,federal_directory_record,,federal_directory_record,/agencies/u-s-department-of-justice,1455,"U.S. Department of Justice (DOJ)",https://www.usa.gov/agencies/u-s-department-of-justice,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Department of Justice","U.S. Department of Justice","U.S. Department of Justice",/,/about-the-us,/agency-index,/agencies/u-s-department-of-justice,/agencies/u-s-department-of-justice,/agencies/u-s-department-of-justice,not_homepage,https://www.usa.gov/es/agencias/departamento-de-justicia
4,federal_directory_record,,federal_directory_record,/agencies/u-s-geological-survey,1388,"U.S. Geological Survey (USGS)",https://www.usa.gov/agencies/u-s-geological-survey,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Geological Survey","U.S. Geological Survey","U.S. Geological Survey",/,/about-the-us,/agency-index,/agencies/u-s-geological-survey,/agencies/u-s-geological-survey,/agencies/u-s-geological-survey,not_homepage,https://www.usa.gov/es/agencias/servicio-geologico-de-estados-unidos
4,federal_directory_record,,federal_directory_record,/agencies/u-s-house-of-representatives,1432,"U.S. House of Representatives",https://www.usa.gov/agencies/u-s-house-of-representatives,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. House of Representatives","U.S. House of Representatives","U.S. House of Representatives",/,/about-the-us,/agency-index,/agencies/u-s-house-of-representatives,/agencies/u-s-house-of-representatives,/agencies/u-s-house-of-representatives,not_homepage,https://www.usa.gov/es/agencias/camara-de-representantes-de-estados-unidos
4,federal_directory_record,,federal_directory_record,/agencies/u-s-immigration-and-customs-enforcement,1505,"U.S. Immigration and Customs Enforcement (ICE)",https://www.usa.gov/agencies/u-s-immigration-and-customs-enforcement,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Immigration and Customs Enforcement","U.S. Immigration and Customs Enforcement","U.S. Immigration and Customs Enforcement",/,/about-the-us,/agency-index,/agencies/u-s-immigration-and-customs-enforcement,/agencies/u-s-immigration-and-customs-enforcement,/agencies/u-s-immigration-and-customs-enforcement,not_homepage,https://www.usa.gov/es/agencias/servicio-de-control-de-inmigracion-y-aduanas
4,federal_directory_record,,federal_directory_record,/agencies/u-s-marshals-service,1321,"U.S. Marshals Service",https://www.usa.gov/agencies/u-s-marshals-service,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Marshals Service","U.S. Marshals Service","U.S. Marshals Service",/,/about-the-us,/agency-index,/agencies/u-s-marshals-service,/agencies/u-s-marshals-service,/agencies/u-s-marshals-service,not_homepage,None
4,federal_directory_record,,federal_directory_record,/agencies/u-s-mint,929,"U.S. Mint",https://www.usa.gov/agencies/u-s-mint,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Mint","U.S. Mint","U.S. Mint",/,/about-the-us,/agency-index,/agencies/u-s-mint,/agencies/u-s-mint,/agencies/u-s-mint,not_homepage,None
4,"Content Page","Standard Page",basic_page,/selective-service-card,332,"Find your Selective Service number",https://www.usa.gov/selective-service-card,"USAGov English","Military and veterans","Selective Service","Verify your Selective Service registration","Verify your Selective Service registration","Verify your Selective Service registration",/,/military-and-veterans,/selective-service,/selective-service-card,/selective-service-card,/selective-service-card,not_homepage,https://www.usa.gov/es/consultar-numero-registro-servicio-selectivo
4,federal_directory_record,,federal_directory_record,/agencies/u-s-patent-and-trademark-office,1434,"U.S. Patent and Trademark Office",https://www.usa.gov/agencies/u-s-patent-and-trademark-office,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Patent and Trademark Office","U.S. Patent and Trademark Office","U.S. Patent and Trademark Office",/,/about-the-us,/agency-index,/agencies/u-s-patent-and-trademark-office,/agencies/u-s-patent-and-trademark-office,/agencies/u-s-patent-and-trademark-office,not_homepage,https://www.usa.gov/es/agencias/oficina-de-patentes-y-marcas-registradas
4,federal_directory_record,,federal_directory_record,/agencies/u-s-trade-and-development-agency,1464,"U.S. Trade and Development Agency",https://www.usa.gov/agencies/u-s-trade-and-development-agency,"USAGov English","About the U.S. and its government","A-Z index of U.S. government departments and agencies","U.S. Trade and Development Agency","U.S. Trade and Development Agency","U.S. Trade and Development Agency",/,/about-the-us,/agency-index,/agencies/u-s-trade-and-development-agency,/agencies/u-s-trade-and-development-agency,/agencies/u-s-trade-and-development-agency,not_homepage,None
4,"Content Page","Standard Page",basic_page,/military-pensions,329,"Military pensions",https://www.usa.gov/military-pensions,"USAGov English","Military and veterans","Military pay and benefits","Military retirement benefits","Military retirement benefits","Military retirement benefits",/,/military-and-veterans,/military-pay-benefits,/military-pensions,/military-pensions,/military-pensions,not_homepage,None
5,"Content Page","Standard Page",basic_page,/va-disability,341,"Veteran disability benefits",https://www.usa.gov/va-disability,"USAGov English","Military and veterans","Military pay and benefits","Veterans health","Veteran disability benefits","Veteran disability benefits",/,/military-and-veterans,/military-pay-benefits,/veterans-health,/va-disability,/va-disability,not_homepage,None
4,"Content Page","Standard Page",basic_page,/contact-veteran,320,"How to find a veteran",https://www.usa.gov/contact-veteran,"USAGov English","Military and veterans","Locate military members","Contact a veteran","Contact a veteran","Contact a veteran",/,/military-and-veterans,/locate-military-members,/contact-veteran,/contact-veteran,/contact-veteran,not_homepage,None
3,"Content Page","Standard Page",basic_page,/us-military,316,"Learn about the U.S. military branches",https://www.usa.gov/us-military,"USAGov English","Military and veterans","About the U.S. military","About the U.S. military","About the U.S. military","About the U.S. military",/,/military-and-veterans,/us-military,/us-military,/us-military,/us-military,not_homepage,https://www.usa.gov/es/fuerzas-armadas-estados-unidos
4,"Content Page","Standard Page",basic_page,/lost-stolen-passport,416,"Lost or stolen passports",https://www.usa.gov/lost-stolen-passport,"USAGov English",Travel,"U.S. passports","Lost or stolen passports","Lost or stolen passports","Lost or stolen passports",/,/travel,/passport,/lost-stolen-passport,/lost-stolen-passport,/lost-stolen-passport,not_homepage,https://www.usa.gov/es/pasaportes-eeuu-perdidos-robados
4,"Content Page","Standard Page",basic_page,/visas-citizens-traveling-abroad,407,"Visas for U.S. citizens traveling abroad",https://www.usa.gov/visas-citizens-traveling-abroad,"USAGov English",Travel,"U.S. citizens traveling abroad","Visas for U.S. citizens traveling abroad","Visas for U.S. citizens traveling abroad","Visas for U.S. citizens traveling abroad",/,/travel,/travel-abroad,/visas-citizens-traveling-abroad,/visas-citizens-traveling-abroad,/visas-citizens-traveling-abroad,not_homepage,https://www.usa.gov/es/visas-estadounidenses-viajan-extranjero
5,"Content Page","Standard Page",basic_page,/emergency-assistance-aboad,409,"How to get emergency assistance if you are in a foreign country",https://www.usa.gov/emergency-assistance-aboad,"USAGov English",Travel,"U.S. citizens traveling abroad","Emergency help for Americans abroad","Emergency assistance if you are in a foreign country","Emergency assistance if you are in a foreign country",/,/travel,/travel-abroad,/emergency-abroad,/emergency-assistance-aboad,/emergency-assistance-aboad,not_homepage,https://www.usa.gov/es/asistencia-emergencia-estadounidenses-extranjero
5,"Content Page","Standard Page",basic_page,/emergency-money-abroad,410,"How to get money if you are in a foreign country during an emergency",https://www.usa.gov/emergency-money-abroad,"USAGov English",Travel,"U.S. citizens traveling abroad","Emergency help for Americans abroad","Emergency money if you are in a foreign country","Emergency money if you are in a foreign country",/,/travel,/travel-abroad,/emergency-abroad,/emergency-money-abroad,/emergency-money-abroad,not_homepage,https://www.usa.gov/es/dinero-de-emergencia-estadounidenses-extranjero
5,"Content Page","Standard Page",basic_page,/death-abroad,411,"What to do if a U.S. citizen dies abroad",https://www.usa.gov/death-abroad,"USAGov English",Travel,"U.S. citizens traveling abroad","Emergency help for Americans abroad","If a U.S. citizen dies abroad","If a U.S. citizen dies abroad",/,/travel,/travel-abroad,/emergency-abroad,/death-abroad,/death-abroad,not_homepage,https://www.usa.gov/es/muerte-de-estadounidense-extranjero
4,"Content Page","Standard Page",basic_page,/international-drivers-license,405,"International driver’s license for U.S. citizens",https://www.usa.gov/international-drivers-license,"USAGov English",Travel,"U.S. citizens traveling abroad","International driver’s license","International driver’s license","International driver’s license",/,/travel,/travel-abroad,/international-drivers-license,/international-drivers-license,/international-drivers-license,not_homepage,https://www.usa.gov/es/licencia-conducir-internacional
4,"Content Page","Standard Page",basic_page,/visit-territories,404,"Do you need a passport to travel to or from U.S. territories or Freely Associated States?",https://www.usa.gov/visit-territories,"USAGov English",Travel,"U.S. citizens traveling abroad","Visiting U.S. territories or Freely Associated States","Visiting U.S. territories or Freely Associated States","Visiting U.S. territories or Freely Associated States",/,/travel,/travel-abroad,/visit-territories,/visit-territories,/visit-territories,not_homepage,https://www.usa.gov/es/documentos-viaje-estadounidenses-territorios-eeuu
3,"Content Page","Standard Page",basic_page,/travel-documents-children,826,"International travel documents for children",https://www.usa.gov/travel-documents-children,"USAGov English",Travel,"Travel documents for children","Travel documents for children","Travel documents for children","Travel documents for children",/,/travel,/travel-documents-children,/travel-documents-children,/travel-documents-children,/travel-documents-children,not_homepage,https://www.usa.gov/es/requisitos-viaje-ninos-menores-de-edad
5,"Content Page","Standard Page",basic_page,/tourist-visa,401,"How to apply for or renew a U.S. tourist visa",https://www.usa.gov/tourist-visa,"USAGov English",Travel,"Travel to or within the U.S.","Visit the U.S. as a tourist","Get or renew a tourist visa","Get or renew a tourist visa",/,/travel,/travel-to-within-us,/visit-united-states,/tourist-visa,/tourist-visa,not_homepage,https://www.usa.gov/es/solicitar-renovar-visa-turista
5,"Content Page","Standard Page",basic_page,/covid-international-travel,139,"COVID-19 international travel advisories",https://www.usa.gov/covid-international-travel,"USAGov English",Travel,"Travel to or within the U.S.","Visit the U.S. as a tourist","COVID-19 international travel advisories","COVID-19 international travel advisories",/,/travel,/travel-to-within-us,/visit-united-states,/covid-international-travel,/covid-international-travel,not_homepage,https://www.usa.gov/es/covid-viajes-internacionales
5,"Content Page","Standard Page",basic_page,/arrival-departure-record,400,"Form I-94 arrival-departure record for U.S. visitors",https://www.usa.gov/arrival-departure-record,"USAGov English",Travel,"Travel to or within the U.S.","Visit the U.S. as a tourist","Form I-94 arrival-departure record","Form I-94 arrival-departure record",/,/travel,/travel-to-within-us,/visit-united-states,/arrival-departure-record,/arrival-departure-record,not_homepage,https://www.usa.gov/es/i94-registro-entradas-salidas-estados-unidos
5,"Content Page","Standard Page",basic_page,/extend-visa,398,"How to extend your stay in the U.S.",https://www.usa.gov/extend-visa,"USAGov English",Travel,"Travel to or within the U.S.","Visit the U.S. as a tourist","Extend your stay in the U.S.","Extend your stay in the U.S.",/,/travel,/travel-to-within-us,/visit-united-states,/extend-visa,/extend-visa,not_homepage,https://www.usa.gov/es/solicitud-extension-estadia-estados-unidos
5,"Content Page","Standard Page",basic_page,/lost-visa-passport,399,"Foreign visitors: what to do if your visa or passport is lost or stolen",https://www.usa.gov/lost-visa-passport,"USAGov English",Travel,"Travel to or within the U.S.","Visit the U.S. as a tourist","Visa or passport is lost or stolen","Visa or passport is lost or stolen",/,/travel,/travel-to-within-us,/visit-united-states,/lost-visa-passport,/lost-visa-passport,not_homepage,https://www.usa.gov/es/extranjeros-documentos-viajes-perdidos-robados
4,"Content Page","Standard Page",basic_page,/non-citizen-driving,390,"Driving in the U.S. if you are not a citizen",https://www.usa.gov/non-citizen-driving,"USAGov English",Travel,"Travel to or within the U.S.","Driving in the U.S. if you are not a citizen","Driving in the U.S. if you are not a citizen","Driving in the U.S. if you are not a citizen",/,/travel,/travel-to-within-us,/non-citizen-driving,/non-citizen-driving,/non-citizen-driving,not_homepage,https://www.usa.gov/es/extranjeros-requistos-conducir-estados-unidos
3,"Content Page","Standard Page",basic_page,/real-id,392,"How to get a REAL ID and use it for travel",https://www.usa.gov/real-id,"USAGov English",Travel,"Get a REAL ID","Get a REAL ID","Get a REAL ID","Get a REAL ID",/,/travel,/real-id,/real-id,/real-id,/real-id,not_homepage,https://www.usa.gov/es/real-id-para-viajar
3,"Content Page","Standard Page",basic_page,/travel-documents-foreign-citizens,394,"Travel documents for foreign citizens returning to the U.S.",https://www.usa.gov/travel-documents-foreign-citizens,"USAGov English",Travel,"Travel documents for foreign citizens returning to the U.S.","Travel documents for foreign citizens returning to the U.S.","Travel documents for foreign citizens returning to the U.S.","Travel documents for foreign citizens returning to the U.S.",/,/travel,/travel-documents-foreign-citizens,/travel-documents-foreign-citizens,/travel-documents-foreign-citizens,/travel-documents-foreign-citizens,not_homepage,https://www.usa.gov/es/documentos-viaje-extranjeros-residentes-eeuu
5,"Content Page","Standard Page",basic_page,/from-canada-mexico-caribbean,393,"Entering the U.S. from Canada, Mexico, the Caribbean, and Bermuda",https://www.usa.gov/from-canada-mexico-caribbean,"USAGov English",Travel,"Travel to or within the U.S.","Visit the U.S. as a tourist","Entering the U.S. from Canada, Mexico, the Caribbean, and Bermuda","Entering the U.S. from Canada, Mexico, the Caribbean, and Bermuda",/,/travel,/travel-to-within-us,/visit-united-states,/from-canada-mexico-caribbean,/from-canada-mexico-caribbean,not_homepage,https://www.usa.gov/es/ingresar-eeuu-desde-canada-mexico-caribe
