"Page Path","Asset Type","Asset URL","Scope","Delta","Language","Theme","Include","Query"
"./html/agencies/indian-arts-and-crafts-board/index.html","css","/sites/default/files/css/css_h8MbvwzFoPHon25psxDvs_qWZKIaWznJGeScqw5abGU.css","-","1","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=1&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/indian-arts-and-crafts-board/index.html","js","/themes/custom/usagov/scripts/newFooter.js","-","-","-","-","-",""
"./html/agencies/indian-arts-and-crafts-board/index.html","js","/sites/default/files/js/js_sJY3bzJs3jirGGaSNreFUENeOZtDcSGccrkIaQj9Xmc.js","footer","-","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=0&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/indian-arts-and-crafts-board/index.html","js","/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js","-","-","-","-","-","sqrdwl"
"./html/agencies/indian-arts-and-crafts-board/index.html","js","/sites/default/files/js/js_JxNk0XijPRI5QYwn5XlgSWW1Bx0YJQ3HYOHPIZ4Crx4.js","footer","2","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=2&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/indian-arts-and-crafts-board/index.html","js","/themes/custom/usagov/scripts/modifyMobileNav.js","-","-","-","-","-",""
"./html/agencies/indian-health-service/index.html","css","/sites/default/files/css/css__7_lnIX5SUimudYZT0iqhhe0r5Ev1QE4En7-BEPHMeY.css","-","-","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=0&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/indian-health-service/index.html","css","/sites/default/files/css/css_h8MbvwzFoPHon25psxDvs_qWZKIaWznJGeScqw5abGU.css","-","1","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=1&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/indian-health-service/index.html","js","/themes/custom/usagov/scripts/newFooter.js","-","-","-","-","-",""
"./html/agencies/indian-health-service/index.html","js","/sites/default/files/js/js_sJY3bzJs3jirGGaSNreFUENeOZtDcSGccrkIaQj9Xmc.js","footer","-","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=0&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/indian-health-service/index.html","js","/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js","-","-","-","-","-","sqrdwl"
"./html/agencies/indian-health-service/index.html","js","/sites/default/files/js/js_JxNk0XijPRI5QYwn5XlgSWW1Bx0YJQ3HYOHPIZ4Crx4.js","footer","2","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=2&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/indian-health-service/index.html","js","/themes/custom/usagov/scripts/modifyMobileNav.js","-","-","-","-","-",""
"./html/agencies/indoor-air-quality/index.html","css","/sites/default/files/css/css__7_lnIX5SUimudYZT0iqhhe0r5Ev1QE4En7-BEPHMeY.css","-","-","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=0&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/indoor-air-quality/index.html","css","/sites/default/files/css/css_h8MbvwzFoPHon25psxDvs_qWZKIaWznJGeScqw5abGU.css","-","1","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=1&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/indoor-air-quality/index.html","js","/themes/custom/usagov/scripts/newFooter.js","-","-","-","-","-",""
"./html/agencies/indoor-air-quality/index.html","js","/sites/default/files/js/js_sJY3bzJs3jirGGaSNreFUENeOZtDcSGccrkIaQj9Xmc.js","footer","-","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=0&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/indoor-air-quality/index.html","js","/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js","-","-","-","-","-","sqrdwl"
"./html/agencies/indoor-air-quality/index.html","js","/sites/default/files/js/js_JxNk0XijPRI5QYwn5XlgSWW1Bx0YJQ3HYOHPIZ4Crx4.js","footer","2","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=2&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/indoor-air-quality/index.html","js","/themes/custom/usagov/scripts/modifyMobileNav.js","-","-","-","-","-",""
"./html/agencies/institute-of-education-sciences/index.html","css","/sites/default/files/css/css__7_lnIX5SUimudYZT0iqhhe0r5Ev1QE4En7-BEPHMeY.css","-","-","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=0&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/institute-of-education-sciences/index.html","css","/sites/default/files/css/css_h8MbvwzFoPHon25psxDvs_qWZKIaWznJGeScqw5abGU.css","-","1","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=1&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/institute-of-education-sciences/index.html","js","/themes/custom/usagov/scripts/newFooter.js","-","-","-","-","-",""
"./html/agencies/institute-of-education-sciences/index.html","js","/sites/default/files/js/js_sJY3bzJs3jirGGaSNreFUENeOZtDcSGccrkIaQj9Xmc.js","footer","-","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=0&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/institute-of-education-sciences/index.html","js","/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js","-","-","-","-","-","sqrdwl"
"./html/agencies/institute-of-education-sciences/index.html","js","/sites/default/files/js/js_JxNk0XijPRI5QYwn5XlgSWW1Bx0YJQ3HYOHPIZ4Crx4.js","footer","2","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=2&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/institute-of-education-sciences/index.html","js","/themes/custom/usagov/scripts/modifyMobileNav.js","-","-","-","-","-",""
"./html/agencies/institute-of-museum-and-library-services/index.html","css","/sites/default/files/css/css__7_lnIX5SUimudYZT0iqhhe0r5Ev1QE4En7-BEPHMeY.css","-","-","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=0&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/institute-of-museum-and-library-services/index.html","css","/sites/default/files/css/css_h8MbvwzFoPHon25psxDvs_qWZKIaWznJGeScqw5abGU.css","-","1","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=1&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/institute-of-museum-and-library-services/index.html","js","/themes/custom/usagov/scripts/newFooter.js","-","-","-","-","-",""
"./html/agencies/institute-of-museum-and-library-services/index.html","js","/sites/default/files/js/js_sJY3bzJs3jirGGaSNreFUENeOZtDcSGccrkIaQj9Xmc.js","footer","-","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=0&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/institute-of-museum-and-library-services/index.html","js","/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js","-","-","-","-","-","sqrdwl"
"./html/agencies/institute-of-museum-and-library-services/index.html","js","/sites/default/files/js/js_JxNk0XijPRI5QYwn5XlgSWW1Bx0YJQ3HYOHPIZ4Crx4.js","footer","2","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=2&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/institute-of-museum-and-library-services/index.html","js","/themes/custom/usagov/scripts/modifyMobileNav.js","-","-","-","-","-",""
"./html/agencies/inter-american-foundation/index.html","css","/sites/default/files/css/css__7_lnIX5SUimudYZT0iqhhe0r5Ev1QE4En7-BEPHMeY.css","-","-","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=0&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/inter-american-foundation/index.html","css","/sites/default/files/css/css_h8MbvwzFoPHon25psxDvs_qWZKIaWznJGeScqw5abGU.css","-","1","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=1&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/inter-american-foundation/index.html","js","/themes/custom/usagov/scripts/newFooter.js","-","-","-","-","-",""
"./html/agencies/inter-american-foundation/index.html","js","/sites/default/files/js/js_sJY3bzJs3jirGGaSNreFUENeOZtDcSGccrkIaQj9Xmc.js","footer","-","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=0&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/inter-american-foundation/index.html","js","/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js","-","-","-","-","-","sqrdwl"
"./html/agencies/inter-american-foundation/index.html","js","/sites/default/files/js/js_JxNk0XijPRI5QYwn5XlgSWW1Bx0YJQ3HYOHPIZ4Crx4.js","footer","2","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=2&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/inter-american-foundation/index.html","js","/themes/custom/usagov/scripts/modifyMobileNav.js","-","-","-","-","-",""
"./html/agencies/interagency-alternative-dispute-resolution-working-group/index.html","css","/sites/default/files/css/css__7_lnIX5SUimudYZT0iqhhe0r5Ev1QE4En7-BEPHMeY.css","-","-","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=0&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/interagency-alternative-dispute-resolution-working-group/index.html","css","/sites/default/files/css/css_h8MbvwzFoPHon25psxDvs_qWZKIaWznJGeScqw5abGU.css","-","1","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=1&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/interagency-alternative-dispute-resolution-working-group/index.html","js","/themes/custom/usagov/scripts/newFooter.js","-","-","-","-","-",""
"./html/agencies/interagency-alternative-dispute-resolution-working-group/index.html","js","/sites/default/files/js/js_sJY3bzJs3jirGGaSNreFUENeOZtDcSGccrkIaQj9Xmc.js","footer","-","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=0&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/interagency-alternative-dispute-resolution-working-group/index.html","js","/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js","-","-","-","-","-","sqrdwl"
"./html/agencies/interagency-alternative-dispute-resolution-working-group/index.html","js","/sites/default/files/js/js_JxNk0XijPRI5QYwn5XlgSWW1Bx0YJQ3HYOHPIZ4Crx4.js","footer","2","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=2&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/interagency-alternative-dispute-resolution-working-group/index.html","js","/themes/custom/usagov/scripts/modifyMobileNav.js","-","-","-","-","-",""
"./html/agencies/interagency-committee-for-the-management-of-noxious-and-exotic-weeds/index.html","css","/sites/default/files/css/css__7_lnIX5SUimudYZT0iqhhe0r5Ev1QE4En7-BEPHMeY.css","-","-","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=0&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/interagency-committee-for-the-management-of-noxious-and-exotic-weeds/index.html","css","/sites/default/files/css/css_h8MbvwzFoPHon25psxDvs_qWZKIaWznJGeScqw5abGU.css","-","1","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=1&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/interagency-committee-for-the-management-of-noxious-and-exotic-weeds/index.html","js","/themes/custom/usagov/scripts/newFooter.js","-","-","-","-","-",""
"./html/agencies/interagency-committee-for-the-management-of-noxious-and-exotic-weeds/index.html","js","/sites/default/files/js/js_sJY3bzJs3jirGGaSNreFUENeOZtDcSGccrkIaQj9Xmc.js","footer","-","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=0&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/interagency-committee-for-the-management-of-noxious-and-exotic-weeds/index.html","js","/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js","-","-","-","-","-","sqrdwl"
"./html/agencies/interagency-committee-for-the-management-of-noxious-and-exotic-weeds/index.html","js","/sites/default/files/js/js_JxNk0XijPRI5QYwn5XlgSWW1Bx0YJQ3HYOHPIZ4Crx4.js","footer","2","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=2&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/interagency-committee-for-the-management-of-noxious-and-exotic-weeds/index.html","js","/themes/custom/usagov/scripts/modifyMobileNav.js","-","-","-","-","-",""
"./html/agencies/internal-revenue-service/index.html","css","/sites/default/files/css/css__7_lnIX5SUimudYZT0iqhhe0r5Ev1QE4En7-BEPHMeY.css","-","-","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=0&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/internal-revenue-service/index.html","css","/sites/default/files/css/css_h8MbvwzFoPHon25psxDvs_qWZKIaWznJGeScqw5abGU.css","-","1","en","usagov","eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw","delta=1&language=en&theme=usagov&include=eJwdykEOwCAIBMAP2fIkg5EQEtDDqo2_b-tlToONIUGFIWmCtS9S74X9wthuTdMyeUDHO3qdfmLmGtbynwQUXy0vYCIdnw"
"./html/agencies/internal-revenue-service/index.html","js","/pages/scripts/0007/9651.js","-","-","-","-","-",""
"./html/agencies/internal-revenue-service/index.html","js","/themes/custom/usagov/scripts/newFooter.js","-","-","-","-","-",""
"./html/agencies/internal-revenue-service/index.html","js","/sites/default/files/js/js_sJY3bzJs3jirGGaSNreFUENeOZtDcSGccrkIaQj9Xmc.js","footer","-","en","usagov","eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH","scope=footer&delta=0&language=en&theme=usagov&include=eJx1jUEOwzAIBD8Ux09CBFPXrQMR4FT9fa3k3OPO7GqHY9Uz164b9uTx7U3qMi4KoQcInq1iNBXYWUb-r-Dlc_gpDvTm0kINmgRXuyr5VkikVmZeH6bTSlkm4Ey6Hyos4ev9kJIzGj03tB9w0UIH"
"./html/agencies/internal-revenue-service/index.html","js","/modules/contrib/uswds_ckeditor_integration/js/aftermarket/uswds_accordion.js","-","-","-","-","-","sqrdwl"
